2011-01-01,2278
2011-01-02,996
2011-01-03,1138
2011-01-04,1301
2011-01-05,1364
2011-01-06,1356
2011-01-07,1332
2011-01-08,1183
2011-01-09,1011
2011-01-10,1192
2011-01-11,1297
2011-01-12,1045
2011-01-13,1251
2011-01-14,1359
2011-01-15,1390
2011-01-16,1117
2011-01-17,1084
2011-01-18,1216
2011-01-19,1388
2011-01-20,1420
2011-01-21,1373
2011-01-22,1221
2011-01-23,1035
2011-01-24,1071
2011-01-25,1238
2011-01-26,1072
2011-01-27,945
2011-01-28,1246
2011-01-29,1202
2011-01-30,1073
2011-01-31,1098
2011-02-01,1502
2011-02-02,1165
2011-02-03,1320
2011-02-04,1459
2011-02-05,1274
2011-02-06,1104
2011-02-07,1212
2011-02-08,1222
2011-02-09,1335
2011-02-10,1412
2011-02-11,1526
2011-02-12,1368
2011-02-13,1133
2011-02-14,1237
2011-02-15,1429
2011-02-16,1454
2011-02-17,1492
2011-02-18,1569
2011-02-19,1290
2011-02-20,1130
2011-02-21,1068
2011-02-22,1233
2011-02-23,1255
2011-02-24,1264
2011-02-25,1326
2011-02-26,1355
2011-02-27,1228
2011-02-28,1187
2011-03-01,1684
2011-03-02,1444
2011-03-03,1322
2011-03-04,1501
2011-03-05,1443
2011-03-06,1075
2011-03-07,1164
2011-03-08,1359
2011-03-09,1401
2011-03-10,1305
2011-03-11,1572
2011-03-12,1505
2011-03-13,1162
2011-03-14,1240
2011-03-15,1480
2011-03-16,1333
2011-03-17,1391
2011-03-18,1579
2011-03-19,1406
2011-03-20,1235
2011-03-21,1146
2011-03-22,1398
2011-03-23,1262
2011-03-24,1365
2011-03-25,1515
2011-03-26,1256
2011-03-27,1127
2011-03-28,1243
2011-03-29,1191
2011-03-30,1358
2011-03-31,1311
2011-04-01,1684
2011-04-02,1435
2011-04-03,1245
2011-04-04,1286
2011-04-05,1367
2011-04-06,1454
2011-04-07,1463
2011-04-08,1471
2011-04-09,1473
2011-04-10,1236
2011-04-11,1341
2011-04-12,1282
2011-04-13,1348
2011-04-14,1550
2011-04-15,1616
2011-04-16,1213
2011-04-17,1192
2011-04-18,1296
2011-04-19,1245
2011-04-20,1413
2011-04-21,1384
2011-04-22,1396
2011-04-23,1285
2011-04-24,1145
2011-04-25,1203
2011-04-26,1375
2011-04-27,1427
2011-04-28,1360
2011-04-29,1519
2011-04-30,1358
2011-05-01,1471
2011-05-02,1288
2011-05-03,1464
2011-05-04,1324
2011-05-05,1383
2011-05-06,1545
2011-05-07,1363
2011-05-08,1167
2011-05-09,1381
2011-05-10,1550
2011-05-11,1544
2011-05-12,1555
2011-05-13,1612
2011-05-14,1336
2011-05-15,1255
2011-05-16,1279
2011-05-17,1300
2011-05-18,1430
2011-05-19,1513
2011-05-20,1656
2011-05-21,1449
2011-05-22,1243
2011-05-23,1320
2011-05-24,1479
2011-05-25,1520
2011-05-26,1464
2011-05-27,1599
2011-05-28,1427
2011-05-29,1231
2011-05-30,1249
2011-05-31,1354
2011-06-01,1941
2011-06-02,1441
2011-06-03,1581
2011-06-04,1539
2011-06-05,1286
2011-06-06,1286
2011-06-07,1462
2011-06-08,1447
2011-06-09,1335
2011-06-10,1529
2011-06-11,1356
2011-06-12,1310
2011-06-13,1339
2011-06-14,1436
2011-06-15,1634
2011-06-16,1540
2011-06-17,1459
2011-06-18,1436
2011-06-19,1341
2011-06-20,1398
2011-06-21,1492
2011-06-22,1498
2011-06-23,1465
2011-06-24,1527
2011-06-25,1552
2011-06-26,1350
2011-06-27,1388
2011-06-28,1562
2011-06-29,1433
2011-06-30,1448
2011-07-01,1781
2011-07-02,1447
2011-07-03,1236
2011-07-04,1412
2011-07-05,1561
2011-07-06,1411
2011-07-07,1431
2011-07-08,1473
2011-07-09,1375
2011-07-10,1397
2011-07-11,1322
2011-07-12,1622
2011-07-13,1502
2011-07-14,1554
2011-07-15,1657
2011-07-16,1452
2011-07-17,1369
2011-07-18,1327
2011-07-19,1416
2011-07-20,1513
2011-07-21,1458
2011-07-22,1446
2011-07-23,1385
2011-07-24,1376
2011-07-25,1343
2011-07-26,1494
2011-07-27,1502
2011-07-28,1456
2011-07-29,1412
2011-07-30,1465
2011-07-31,1315
2011-08-01,1673
2011-08-02,1403
2011-08-03,1392
2011-08-04,1459
2011-08-05,1535
2011-08-06,1397
2011-08-07,1289
2011-08-08,1281
2011-08-09,1342
2011-08-10,1535
2011-08-11,1527
2011-08-12,1512
2011-08-13,1474
2011-08-14,1035
2011-08-15,1566
2011-08-16,1368
2011-08-17,1408
2011-08-18,1375
2011-08-19,1465
2011-08-20,1519
2011-08-21,1295
2011-08-22,1518
2011-08-23,1435
2011-08-24,1439
2011-08-25,1405
2011-08-26,1424
2011-08-27,1024
2011-08-28,739
2011-08-29,1348
2011-08-30,1438
2011-08-31,1353
2011-09-01,1769
2011-09-02,1462
2011-09-03,1432
2011-09-04,1312
2011-09-05,1299
2011-09-06,1140
2011-09-07,1168
2011-09-08,1348
2011-09-09,1515
2011-09-10,1396
2011-09-11,1186
2011-09-12,1261
2011-09-13,1371
2011-09-14,1469
2011-09-15,1420
2011-09-16,1475
2011-09-17,1285
2011-09-18,1174
2011-09-19,1310
2011-09-20,1359
2011-09-21,1516
2011-09-22,1467
2011-09-23,1413
2011-09-24,1392
2011-09-25,1381
2011-09-26,1364
2011-09-27,1482
2011-09-28,1479
2011-09-29,1357
2011-09-30,1431
2011-10-01,1638
2011-10-02,1170
2011-10-03,1204
2011-10-04,1304
2011-10-05,1463
2011-10-06,1361
2011-10-07,1548
2011-10-08,1359
2011-10-09,1279
2011-10-10,1326
2011-10-11,1438
2011-10-12,1346
2011-10-13,1415
2011-10-14,1380
2011-10-15,1273
2011-10-16,1242
2011-10-17,1325
2011-10-18,1422
2011-10-19,1380
2011-10-20,1560
2011-10-21,1556
2011-10-22,1399
2011-10-23,1254
2011-10-24,1310
2011-10-25,1345
2011-10-26,1412
2011-10-27,1217
2011-10-28,1476
2011-10-29,1097
2011-10-30,1111
2011-10-31,1390
2011-11-01,1724
2011-11-02,1371
2011-11-03,1423
2011-11-04,1514
2011-11-05,1394
2011-11-06,1154
2011-11-07,1508
2011-11-08,1294
2011-11-09,1472
2011-11-10,1485
2011-11-11,1404
2011-11-12,1391
2011-11-13,1212
2011-11-14,1374
2011-11-15,1412
2011-11-16,1298
2011-11-17,1350
2011-11-18,1455
2011-11-19,1420
2011-11-20,1232
2011-11-21,1319
2011-11-22,1359
2011-11-23,1407
2011-11-24,899
2011-11-25,1514
2011-11-26,1372
