2015-01-15 04	4.65, 16.12, 1.84, 2679.00
2015-01-15 05	4.38, 15.18, 2.20, 4380.00
2015-01-15 06	3.16, 12.03, 1.63, 12016.00
2015-01-15 07	2.61, 11.24, 1.51, 21875.00
2015-01-15 08	2.36, 11.52, 1.63, 26056.00
2015-01-15 09	2.30, 11.71, 1.61, 24517.00
2015-01-15 10	2.41, 11.91, 1.55, 21128.00
2015-01-15 11	2.43, 11.97, 1.55, 20268.00
2015-01-15 12	2.48, 12.01, 1.53, 21440.00
2015-01-15 13	2.66, 12.56, 1.64, 20628.00
2015-01-15 14	2.83, 13.00, 1.70, 22372.00
2015-01-15 15	2.85, 13.19, 1.72, 21715.00
2015-01-15 16	3.02, 13.53, 1.86, 17706.00
2015-01-15 17	2.76, 12.55, 1.71, 21758.00
2015-01-15 18	2.53, 11.71, 1.67, 28059.00
2015-01-15 19	2.58, 11.44, 1.66, 29867.00
2015-01-15 20	2.85, 11.87, 1.77, 29081.00
2015-01-15 21	3.13, 12.53, 1.85, 29105.00
2015-01-15 22	3.23, 12.82, 1.91, 27978.00
2015-01-15 23	3.32, 13.05, 1.92, 23233.00
2015-01-16 00	3.32, 12.82, 1.77, 15958.00
2015-01-16 01	3.38, 12.97, 1.66, 9830.00
2015-01-16 02	3.49, 13.02, 1.48, 6769.00
2015-01-16 03	3.62, 13.46, 1.52, 4418.00
2015-01-16 04	4.56, 16.06, 1.88, 3851.00
2015-01-16 05	4.94, 16.50, 2.26, 4765.00
2015-01-16 06	3.56, 13.14, 1.79, 11742.00
2015-01-16 07	2.71, 11.45, 1.53, 21074.00
2015-01-16 08	2.45, 11.51, 1.58, 24998.00
2015-01-16 09	2.39, 11.70, 1.61, 23605.00
2015-01-16 10	2.55, 12.06, 1.52, 20583.00
2015-01-16 11	2.59, 12.14, 1.52, 20199.00
2015-01-16 12	2.56, 12.15, 1.54, 21320.00
2015-01-16 13	2.69, 12.14, 1.54, 20952.00
2015-01-16 14	2.85, 12.83, 1.62, 23369.00
2015-01-16 15	2.95, 13.23, 1.66, 21699.00
2015-01-16 16	2.95, 12.91, 1.70, 18571.00
2015-01-16 17	2.65, 12.13, 1.62, 23426.00
2015-01-16 18	2.51, 11.39, 1.57, 29819.00
2015-01-16 19	2.47, 10.98, 1.53, 32378.00
2015-01-16 20	2.59, 11.20, 1.54, 30337.00
2015-01-16 21	2.77, 11.60, 1.58, 29246.00
2015-01-16 22	2.90, 12.01, 1.61, 29898.00
2015-01-16 23	3.05, 12.37, 1.66, 29315.00
2015-01-17 00	3.12, 12.53, 1.68, 26846.00
2015-01-17 01	3.06, 12.24, 1.63, 21792.00
2015-01-17 02	3.11, 12.28, 1.62, 17353.00
2015-01-17 03	3.28, 12.63, 1.52, 12806.00
2015-01-17 04	3.74, 13.96, 1.55, 8221.00
2015-01-17 05	5.12, 17.71, 2.27, 4112.00
2015-01-17 06	4.82, 16.68, 2.11, 4984.00
2015-01-17 07	3.80, 13.62, 1.73, 6922.00
2015-01-17 08	2.93, 11.42, 1.34, 11841.00
2015-01-17 09	2.51, 10.37, 1.26, 16425.00
2015-01-17 10	2.44, 10.28, 1.22, 19177.00
2015-01-17 11	2.37, 10.37, 1.24, 21593.00
2015-01-17 12	2.29, 10.30, 1.20, 23480.00
2015-01-17 13	2.32, 10.64, 1.22, 23780.00
2015-01-17 14	2.49, 11.07, 1.24, 22696.00
2015-01-17 15	2.54, 11.22, 1.29, 24031.00
2015-01-17 16	2.50, 11.10, 1.28, 22596.00
2015-01-17 17	2.50, 11.16, 1.30, 24966.00
2015-01-17 18	2.31, 10.71, 1.27, 28426.00
2015-01-17 19	2.32, 10.92, 1.31, 29723.00
2015-01-17 20	2.39, 10.94, 1.37, 24934.00
2015-01-17 21	2.51, 11.09, 1.37, 24786.00
2015-01-17 22	2.61, 11.36, 1.43, 27271.00
2015-01-17 23	2.72, 11.72, 1.48, 28063.00
2015-01-18 00	2.79, 11.68, 1.51, 27343.00
2015-01-18 01	2.94, 11.86, 1.56, 23852.00
2015-01-18 02	3.09, 12.14, 1.55, 20765.00
2015-01-18 03	3.31, 12.67, 1.58, 15849.00
2015-01-18 04	3.65, 13.54, 1.42, 9510.00
2015-01-18 05	4.29, 15.32, 1.52, 4254.00
2015-01-18 06	4.82, 16.82, 1.86, 3930.00
2015-01-18 07	3.81, 13.87, 1.53, 5290.00
2015-01-18 08	2.89, 11.30, 1.25, 9027.00
2015-01-18 09	2.67, 10.74, 1.23, 13916.00
2015-01-18 10	2.48, 10.33, 1.18, 19858.00
