0	0.00
20160101	5.67
20160102	3.09
20160103	4.67
20160104	0.74
20160105	-7.15
20160106	-1.15
20160107	3.06
20160108	4.64
20160109	7.46
20160110	11.32
20160111	2.89
20160112	0.45
20160113	-1.54
20160114	-1.40
20160115	4.63
20160116	8.74
20160117	3.23
20160118	-1.92
20160119	-5.08
20160120	0.24
20160121	0.45
20160122	-2.64
20160123	-1.82
20160124	-2.76
20160125	-0.66
20160126	3.74
20160127	5.94
20160128	1.45
20160129	3.22
20160130	0.86
20160131	4.48
